name_fielder,position,start_dist_st_R,start_ang_st_R,start_dist_sh_R,start_ang_sh_R,start_dist_st_L,start_ang_st_L,start_dist_sh_L,start_ang_sh_L
abramscj,SS,147.0,-18.5,146.0,-20.0,152.0,-7.5,152.0,-6.0
abreujose,1B,112.0,28.5,112.0,28.0,118.0,37.5,120.0,37.5
abreuwilyer,CF,328.0,0.0,323.3076923076923,0.5865384615384616,328.0,1.0,331.0,2.0
abreuwilyer,LF,302.5,-28.0,302.5125,-26.669444444444444,293.0,-29.0,293.0,-29.0
abreuwilyer,RF,294.0,28.5,292.0,28.0,300.0,28.0,300.0,28.0
acunaronald,RF,290.0,29.5,294.0,29.0,303.5,26.0,304.5,26.0
acunaluisangel,2B,153.0,6.0,153.72596153846155,3.121794871794872,148.19832402234636,18.90875232774674,147.67110453648917,20.243096646942803
acunaluisangel,SS,149.0,-18.0,147.2686274509804,-20.26078431372549,153.0,-8.0,154.0,-4.0
adameswilly,SS,147.5,-19.0,144.5,-23.5,151.5,-5.5,152.0,-4.5
adamsjordyn,CF,324.5,1.5,324.0,0.0,324.0,-1.0,326.5,-2.0
adamsjordyn,LF,299.0,-25.0,302.5125,-26.669444444444444,289.6809734513274,-28.84188790560472,292.11885521885523,-28.30252525252525
adamsjordyn,RF,291.5,28.0,293.0,27.0,298.0,25.0,300.0,26.0
adelljo,CF,325.0,1.5,322.0,0.0,326.0,-2.0,325.0,-2.0
adelljo,LF,301.0,-26.0,302.5125,-26.669444444444444,289.6809734513274,-28.84188790560472,292.11885521885523,-28.30252525252525
adelljo,RF,290.5,28.0,292.0,27.0,302.0,25.5,300.5,26.0
adrianzaehire,2B,153.0,8.0,153.72596153846155,3.121794871794872,148.19832402234636,18.90875232774674,147.67110453648917,20.243096646942803
adrianzaehire,3B,113.0,-34.0,113.0,-36.0,115.78947368421052,-26.9859649122807,131.24347389558233,-22.40863453815261
adrianzaehire,SS,147.0,-18.0,147.2686274509804,-20.26078431372549,152.54887218045113,-6.215538847117794,153.35215053763443,-3.888440860215054
aguilarjesus,1B,111.0,30.0,111.71960784313724,28.4078431372549,123.0,38.0,123.0,38.0
ahmednick,2B,154.0,7.0,153.72596153846155,3.121794871794872,148.19832402234636,18.90875232774674,147.67110453648917,20.243096646942803
ahmednick,SS,148.5,-19.75,148.0,-21.0,153.33333333333334,-6.666666666666667,154.33333333333334,-5.0
albertohanser,2B,153.0,7.0,153.72596153846155,3.121794871794872,148.0,19.0,147.67110453648917,20.243096646942803
albertohanser,3B,118.0,-36.0,121.58928571428572,-37.36607142857143,117.0,-27.0,120.0,-24.0
albiesozzie,2B,153.0,6.0,154.0,3.0,148.0,19.0,148.0,19.0
alcantarakevin,RF,286.0,29.0,292.3405172413793,27.46120689655172,288.0,28.0,296.0,28.0
alexanderblaze,2B,151.0,8.0,153.72596153846155,3.121794871794872,147.0,19.0,146.0,21.0
alexanderblaze,3B,115.0,-36.0,121.58928571428572,-37.36607142857143,113.0,-28.0,126.0,-23.0
alexanderblaze,SS,147.0,-18.0,147.2686274509804,-20.26078431372549,151.0,-8.0,152.0,-5.0
alexandercj,3B,123.0,-39.0,121.58928571428572,-37.36607142857143,128.0,-27.0,133.0,-23.0
allengreg,CF,321.0,1.0,323.3076923076923,0.5865384615384616,317.0,-1.0,321.0,-1.0
allengreg,LF,292.0,-26.0,302.5125,-26.669444444444444,289.0,-29.0,286.0,-28.0
allengreg,RF,287.0,26.0,292.3405172413793,27.46120689655172,293.0,25.0,301.07402707275804,26.316412859560067
allennick,3B,122.0,-38.0,121.58928571428572,-37.36607142857143,115.78947368421052,-26.9859649122807,131.24347389558233,-22.40863453815261
allennick,SS,149.5,-19.0,147.2686274509804,-20.26078431372549,154.0,-6.0,154.5,-4.0
almonteabraham,LF,312.0,-27.0,302.5125,-26.669444444444444,289.6809734513274,-28.84188790560472,292.11885521885523,-28.30252525252525
alonsopete,1B,117.0,30.0,120.0,30.0,125.5,37.5,127.5,37.5
altuvejose,2B,153.5,7.0,154.5,2.5,149.5,18.0,149.0,19.5
alujake,2B,151.0,9.0,153.72596153846155,3.121794871794872,147.0,20.0,146.0,23.0
alujake,3B,120.0,-37.0,121.58928571428572,-37.36607142857143,115.0,-28.0,131.24347389558233,-22.40863453815261
alujake,LF,306.0,-27.0,302.5125,-26.669444444444444,298.0,-29.0,304.0,-29.0
alvareznacho,2B,155.0,5.0,155.0,3.0,149.0,19.0,150.0,19.0
alvareznacho,3B,124.0,-39.0,121.58928571428572,-37.36607142857143,115.78947368421052,-26.9859649122807,131.24347389558233,-22.40863453815261
alvarezarmando,1B,115.0,31.0,111.71960784313724,28.4078431372549,122.48407643312102,37.705414012738856,124.10011574074076,38.27430555555556
alvarezarmando,3B,122.0,-36.0,121.58928571428572,-37.36607142857143,120.0,-27.0,124.0,-25.0
alvarezarmando,LF,302.0,-29.0,302.5125,-26.669444444444444,289.6809734513274,-28.84188790560472,292.11885521885523,-28.30252525252525
alvarezeddy,2B,154.0,7.0,153.72596153846155,3.121794871794872,149.0,17.0,149.0,19.0
alvarezeddy,SS,149.0,-18.0,147.2686274509804,-20.26078431372549,152.54887218045113,-6.215538847117794,153.35215053763443,-3.888440860215054
alvarezyordan,LF,303.5,-25.5,303.5,-26.5,289.0,-30.0,293.5,-28.0
amadoradael,2B,152.0,11.0,153.72596153846155,3.121794871794872,149.0,19.0,149.0,19.0
amayajacob,SS,148.5,-18.0,147.2686274509804,-20.26078431372549,152.0,-6.5,153.0,-4.0
andersonbrian,3B,122.0,-36.0,121.58928571428572,-37.36607142857143,112.0,-26.0,119.0,-23.0
andersonbrian,RF,290.5,27.5,292.3405172413793,27.46120689655172,295.0,27.0,295.0,27.0
andersontim,2B,150.0,9.0,153.72596153846155,3.121794871794872,150.0,13.0,147.67110453648917,20.243096646942803
andersontim,SS,147.0,-18.5,146.5,-20.5,151.0,-7.0,152.0,-5.5
andruselvis,2B,154.0,6.0,155.0,3.0,149.0,19.0,148.0,20.0
andruselvis,3B,117.0,-36.0,121.58928571428572,-37.36607142857143,115.78947368421052,-26.9859649122807,131.24347389558233,-22.40863453815261
andruselvis,SS,151.0,-15.0,147.2686274509804,-20.26078431372549,154.0,-5.0,154.0,-3.0
andujarmiguel,LF,304.0,-27.0,302.5125,-26.669444444444444,297.0,-28.0,297.0,-28.0
andujarmiguel,RF,288.0,28.0,284.0,29.0,294.0,25.0,295.0,26.0
arandajonathan,1B,100.5,29.0,96.5,26.5,117.0,38.5,120.0,40.5
arandajonathan,2B,152.5,5.0,153.0,2.0,146.5,19.0,145.5,20.5
arandajonathan,3B,121.0,-37.0,121.58928571428572,-37.36607142857143,108.0,-27.0,131.24347389558233,-22.40863453815261
arauzjonathan,2B,154.0,7.0,153.72596153846155,3.121794871794872,150.0,17.0,150.0,18.0
arauzjonathan,3B,120.0,-35.0,121.58928571428572,-37.36607142857143,113.0,-27.0,138.0,-22.0
arauzjonathan,SS,150.0,-16.0,147.2686274509804,-20.26078431372549,152.54887218045113,-6.215538847117794,153.35215053763443,-3.888440860215054
arciaorlando,SS,147.5,-19.5,147.0,-20.5,152.5,-7.5,153.0,-5.0
arenadonolan,3B,121.0,-35.5,119.0,-36.0,109.5,-25.5,126.0,-22.0
ariasgabriel,1B,115.5,29.5,111.71960784313724,28.4078431372549,124.0,39.0,125.0,40.0
ariasgabriel,2B,153.5,7.5,153.72596153846155,3.121794871794872,149.0,20.0,149.0,19.0
ariasgabriel,3B,124.0,-35.5,123.0,-36.0,116.0,-26.0,141.5,-21.0
ariasgabriel,CF,322.0,2.0,323.3076923076923,0.5865384615384616,321.196875,-2.0776041666666667,323.5921052631579,-1.361842105263158
ariasgabriel,LF,300.0,-24.0,302.5125,-26.669444444444444,289.6809734513274,-28.84188790560472,292.11885521885523,-28.30252525252525
ariasgabriel,RF,296.0,27.0,292.3405172413793,27.46120689655172,301.0,26.0,302.0,26.0
ariasgabriel,SS,148.0,-19.0,147.2686274509804,-20.26078431372549,153.0,-5.5,154.0,-4.0
arozarenarandy,CF,322.5,0.5,327.0,1.0,323.0,0.0,326.0,1.0
arozarenarandy,LF,299.0,-26.33333333333333,300.0,-27.0,284.0,-28.666666666666668,286.6666666666667,-27.33333333333333
arraezluis,1B,118.0,29.5,115.0,28.5,123.5,37.5,125.0,38.5
arraezluis,2B,153.0,7.0,154.0,1.5,148.33333333333334,19.0,148.0,19.666666666666668
arroyochristian,2B,153.0,8.0,153.72596153846155,3.121794871794872,149.0,17.0,148.0,19.0
arroyochristian,SS,148.0,-16.0,147.2686274509804,-20.26078431372549,152.0,-7.0,153.35215053763443,-3.888440860215054
azocarjose,CF,320.5,2.5,323.3076923076923,0.5865384615384616,320.0,-1.5,322.5,-2.5
azocarjose,LF,300.5,-25.5,302.5125,-26.669444444444444,287.0,-29.5,291.5,-28.5
azocarjose,RF,289.5,29.0,292.3405172413793,27.46120689655172,302.0,25.0,300.0,25.0
baddooakil,CF,323.0,0.0,323.3076923076923,0.5865384615384616,321.196875,-2.0776041666666667,323.5921052631579,-1.361842105263158
baddooakil,LF,305.5,-25.5,298.0,-28.0,283.0,-29.5,285.5,-29.0
baddooakil,RF,286.0,27.0,292.3405172413793,27.46120689655172,299.9954545454545,25.76666666666667,301.07402707275804,26.316412859560067
baderharrison,CF,325.3333333333333,1.3333333333333333,323.3076923076923,0.5865384615384616,324.3333333333333,-3.0,326.6666666666667,-2.6666666666666665
baejihwan,2B,153.0,6.0,153.0,3.0,148.0,19.0,148.0,19.0
baejihwan,CF,321.0,2.5,320.5,4.0,318.0,-3.5,321.0,-3.0
baejihwan,RF,283.0,30.0,292.3405172413793,27.46120689655172,297.0,25.0,301.07402707275804,26.316412859560067
baejihwan,SS,148.0,-16.0,147.2686274509804,-20.26078431372549,152.54887218045113,-6.215538847117794,153.35215053763443,-3.888440860215054
bakerdarren,2B,149.0,7.0,153.72596153846155,3.121794871794872,146.0,20.0,147.67110453648917,20.243096646942803
bakerluken,1B,114.0,30.0,113.0,30.0,122.48407643312102,37.705414012738856,124.10011574074076,38.27430555555556
baldwinbrooks,2B,153.0,6.0,153.0,5.0,148.0,20.0,148.0,21.0
baldwinbrooks,SS,149.0,-18.0,147.2686274509804,-20.26078431372549,154.0,-5.0,154.0,-4.0
bannonrylan,2B,154.0,6.0,153.72596153846155,3.121794871794872,148.19832402234636,18.90875232774674,147.67110453648917,20.243096646942803
bargeraddison,3B,117.0,-36.0,118.0,-38.0,109.0,-27.0,132.0,-20.0
bargeraddison,LF,306.0,-25.0,312.0,-25.0,293.0,-28.0,296.0,-29.0
bargeraddison,RF,291.0,28.0,292.0,28.0,308.0,25.0,306.0,26.0
barrerojose,CF,323.0,2.0,323.3076923076923,0.5865384615384616,320.0,-5.0,322.0,-3.0
barrerojose,SS,148.0,-18.0,146.0,-24.0,152.0,-9.0,153.0,-3.0
barrosajorge,CF,329.0,3.0,323.3076923076923,0.5865384615384616,325.0,-3.0,325.0,-2.0
basabeosleivis,2B,153.0,5.0,153.72596153846155,3.121794871794872,148.19832402234636,18.90875232774674,147.67110453648917,20.243096646942803
basabeosleivis,3B,120.0,-38.0,121.58928571428572,-37.36607142857143,111.0,-28.0,150.0,-20.0
basabeosleivis,SS,148.0,-19.0,146.0,-22.0,153.0,-6.0,154.0,-4.0
battenmatthew,1B,112.0,28.0,111.71960784313724,28.4078431372549,124.0,37.0,129.0,38.0
battenmatthew,2B,154.0,5.0,153.72596153846155,3.121794871794872,149.0,18.0,149.0,19.0
battenmatthew,3B,123.0,-36.0,121.58928571428572,-37.36607142857143,106.0,-26.0,139.0,-22.0
batybrett,3B,121.0,-35.5,120.0,-38.0,105.0,-27.5,135.0,-21.0
bauersjake,1B,114.0,28.0,113.0,28.0,125.0,38.5,126.0,38.0
bauersjake,LF,301.5,-26.5,302.5125,-26.669444444444444,291.0,-28.0,290.0,-28.0
bauersjake,RF,289.0,27.0,292.3405172413793,27.46120689655172,300.0,26.5,300.0,26.0
beatymatt,1B,111.0,27.0,111.71960784313724,28.4078431372549,119.0,39.0,126.0,39.0
beckjordan,CF,326.0,2.0,323.3076923076923,0.5865384615384616,316.0,-2.0,323.5921052631579,-1.361842105263158
beckjordan,LF,299.0,-27.0,302.5125,-26.669444444444444,287.0,-30.0,290.0,-29.0
beckjordan,RF,292.0,29.0,292.3405172413793,27.46120689655172,298.0,27.0,300.0,28.0
belljosh,1B,112.25,29.5,110.0,29.33333333333333,120.5,36.75,122.5,37.25
bellingercody,1B,117.5,33.5,117.0,33.0,121.5,38.0,123.0,38.5
bellingercody,CF,324.0,1.5,325.0,0.0,322.5,-2.0,326.5,-1.0
bellingercody,RF,290.0,28.0,292.3405172413793,27.46120689655172,303.0,27.0,304.0,28.0
beltbrandon,1B,112.0,26.0,112.0,23.0,122.0,34.0,122.0,34.0
benintendiandrew,LF,300.0,-27.0,302.5,-27.0,294.5,-28.0,297.5,-27.0
bensonwill,CF,319.0,4.0,320.0,3.0,314.0,-4.0,320.0,-3.5
bensonwill,LF,306.0,-24.0,303.5,-25.5,283.0,-30.0,289.5,-29.0
bensonwill,RF,290.0,29.0,291.5,28.0,305.0,24.0,305.0,25.5
berroasteward,LF,310.0,-26.0,302.5125,-26.669444444444444,289.6809734513274,-28.84188790560472,292.11885521885523,-28.30252525252525
berroasteward,RF,288.0,29.0,293.0,28.0,299.9954545454545,25.76666666666667,301.07402707275804,26.316412859560067
bertijon,2B,153.5,7.5,153.72596153846155,3.121794871794872,150.0,18.0,150.0,18.5
bertijon,3B,123.5,-35.5,121.0,-37.0,115.5,-27.0,128.0,-22.0
bertijon,LF,302.0,-25.0,303.0,-26.0,292.0,-27.0,295.0,-27.0
bertijon,SS,151.0,-16.0,149.0,-18.0,154.0,-4.0,154.0,-3.0
bettsmookie,2B,154.0,5.0,154.0,3.0,148.0,19.0,148.0,20.0
bettsmookie,RF,284.5,27.0,284.5,26.5,300.5,25.5,299.0,26.5
bettsmookie,SS,149.5,-18.0,148.0,-19.0,154.0,-5.0,154.0,-3.5
bichettebo,SS,147.0,-20.0,147.0,-20.5,153.0,-6.0,153.0,-4.0
biggiocavan,1B,117.0,28.33333333333333,111.71960784313724,28.4078431372549,126.0,38.5,126.5,38.5
biggiocavan,2B,153.33333333333334,7.333333333333333,154.0,3.0,149.0,18.0,148.66666666666666,19.33333333333333
biggiocavan,3B,120.33333333333331,-36.66666666666666,121.58928571428572,-37.36607142857143,117.5,-26.0,138.5,-22.5
biggiocavan,RF,282.0,28.0,282.5,27.0,302.0,24.5,303.0,25.5
blacktyler,1B,114.0,30.0,111.71960784313724,28.4078431372549,129.0,38.0,124.10011574074076,38.27430555555556
blackmoncharlie,RF,296.5,27.5,294.0,28.0,300.0,26.0,301.0,26.5
blancodairon,CF,322.0,2.5,324.0,3.0,318.5,-2.5,323.5,-2.5
blancodairon,LF,301.5,-27.0,300.0,-28.0,285.5,-29.0,289.0,-28.5
blancodairon,RF,286.5,27.5,285.0,26.0,297.5,25.5,295.5,26.0
blankenhorntravis,LF,311.0,-28.0,302.5125,-26.669444444444444,303.0,-32.0,292.11885521885523,-28.30252525252525
blankenhorntravis,RF,298.0,29.0,292.3405172413793,27.46120689655172,303.0,27.5,301.07402707275804,26.316412859560067
bledayjj,CF,324.5,1.5,319.0,-1.0,323.5,-2.0,324.0,-1.0
bledayjj,LF,299.0,-25.0,302.5125,-26.669444444444444,294.0,-28.0,293.0,-28.0
bledayjj,RF,299.0,28.0,292.3405172413793,27.46120689655172,305.0,25.0,305.0,26.0
blissryan,2B,152.0,6.0,153.0,5.0,147.0,20.0,147.0,20.0
bogaertsxander,2B,154.0,6.0,154.0,3.0,148.0,21.0,148.0,21.0
bogaertsxander,SS,149.0,-20.0,149.0,-21.0,153.5,-5.5,154.0,-4.0
bohmalec,1B,116.0,30.0,114.0,28.0,122.5,38.0,123.5,39.5
bohmalec,3B,120.5,-36.0,120.5,-38.5,117.5,-28.0,131.0,-24.0
botedavid,2B,153.0,5.0,153.72596153846155,3.121794871794872,148.0,18.0,147.67110453648917,20.243096646942803
botedavid,3B,117.0,-35.0,121.58928571428572,-37.36607142857143,108.0,-25.0,127.0,-22.0
bouchardsean,LF,296.5,-27.0,302.5125,-26.669444444444444,288.5,-29.0,290.5,-28.5
bouchardsean,RF,294.5,27.5,292.3405172413793,27.46120689655172,297.0,26.5,299.0,27.0
bradleyjackie,CF,328.0,1.0,330.0,1.0,327.0,-2.0,330.0,-2.0
bradleyjackie,LF,303.0,-28.0,303.0,-28.0,300.0,-26.0,292.11885521885523,-28.30252525252525
bradleyjackie,RF,290.0,27.0,293.0,27.0,289.0,27.0,301.07402707275804,26.316412859560067
brantleymichael,LF,297.0,-25.0,298.0,-26.0,289.6809734513274,-28.84188790560472,292.11885521885523,-28.30252525252525
bregmanalex,3B,118.5,-36.0,119.5,-37.0,103.0,-27.5,129.0,-22.5
brennanwill,CF,318.5,2.0,323.3076923076923,0.5865384615384616,318.5,1.5,321.5,1.0
brennanwill,LF,300.5,-23.5,295.0,-25.0,294.0,-26.5,296.0,-25.5
brennanwill,RF,293.0,28.0,297.0,26.0,298.0,25.5,297.0,26.5
bridejonah,1B,112.5,30.0,110.0,29.0,122.0,37.0,121.0,38.0
bridejonah,2B,152.0,5.0,153.72596153846155,3.121794871794872,148.19832402234636,18.90875232774674,147.67110453648917,20.243096646942803
bridejonah,3B,121.0,-36.0,119.0,-38.0,113.0,-27.0,126.5,-23.5
brookstrenton,1B,113.0,30.0,111.71960784313724,28.4078431372549,122.0,40.0,122.0,40.0
brosseaumike,1B,120.0,29.0,111.71960784313724,28.4078431372549,129.0,36.0,131.0,38.0
brosseaumike,3B,120.0,-36.0,121.58928571428572,-37.36607142857143,114.0,-26.0,123.0,-23.0
brownseth,1B,117.5,30.0,111.71960784313724,28.4078431372549,126.0,38.5,128.0,39.0
brownseth,LF,301.5,-26.0,300.0,-28.0,291.5,-29.5,291.0,-28.0
brownseth,RF,291.0,28.0,292.3405172413793,27.46120689655172,297.5,26.5,297.5,26.5
brujanvidal,2B,152.0,5.5,152.0,3.0,146.5,19.0,146.0,21.0
brujanvidal,3B,120.5,-37.0,119.5,-38.5,121.0,-26.0,131.24347389558233,-22.40863453815261
brujanvidal,CF,325.0,0.0,327.0,-3.0,323.0,-3.0,325.0,-3.0
brujanvidal,RF,295.5,26.0,298.0,23.0,298.5,25.5,300.5,26.5
brujanvidal,SS,146.5,-19.5,146.0,-21.0,151.5,-6.0,152.0,-3.0
bryantkris,1B,112.0,31.0,111.71960784313724,28.4078431372549,121.0,38.5,121.5,38.5
bryantkris,RF,292.5,27.0,289.0,27.0,295.0,25.5,295.5,26.0
burdickpeyton,CF,330.0,-1.0,327.0,-2.0,321.196875,-2.0776041666666667,323.5921052631579,-1.361842105263158
burdickpeyton,RF,292.0,27.0,294.0,26.0,304.0,24.0,303.0,25.0
burgerjake,1B,114.5,30.0,117.0,32.0,124.5,38.0,125.5,38.0
burgerjake,2B,151.0,6.0,153.72596153846155,3.121794871794872,145.0,22.0,147.67110453648917,20.243096646942803
burgerjake,3B,123.0,-35.666666666666664,123.0,-38.0,114.33333333333331,-26.666666666666668,132.33333333333334,-22.666666666666668
burlesonalec,1B,110.5,31.0,110.0,29.0,124.5,37.5,125.0,38.0
burlesonalec,LF,308.0,-25.0,307.0,-25.0,291.5,-28.5,292.5,-28.5
burlesonalec,RF,293.0,28.0,285.0,29.0,305.0,26.5,305.5,26.5
buschmichael,1B,116.5,30.5,114.0,29.0,127.0,37.0,129.0,37.0
buschmichael,2B,153.0,5.0,153.72596153846155,3.121794871794872,148.19832402234636,18.90875232774674,147.67110453648917,20.243096646942803
buschmichael,3B,117.0,-37.0,121.58928571428572,-37.36607142857143,112.0,-28.0,129.0,-23.0
butlerlawrence,CF,327.0,3.0,323.3076923076923,0.5865384615384616,326.0,-2.0,323.0,-2.0
butlerlawrence,RF,296.5,27.5,292.0,28.0,300.0,27.0,301.0,28.0
buxtonbyron,CF,321.0,1.0,322.0,1.0,316.0,-1.0,322.0,-1.0
baezjavier,SS,145.0,-19.5,144.0,-22.0,150.0,-4.5,151.5,-3.0
caballerojose,2B,153.0,5.0,153.5,2.5,147.5,20.0,147.0,21.0
caballerojose,3B,122.0,-35.5,122.0,-38.0,106.0,-27.0,127.5,-22.0
caballerojose,SS,147.5,-20.0,147.0,-20.5,152.5,-5.5,153.0,-2.5
cabbagetrey,1B,119.0,32.0,111.71960784313724,28.4078431372549,122.48407643312102,37.705414012738856,124.10011574074076,38.27430555555556
cabbagetrey,CF,329.0,2.0,323.3076923076923,0.5865384615384616,321.196875,-2.0776041666666667,323.5921052631579,-1.361842105263158
cabbagetrey,LF,309.0,-24.5,303.0,-27.0,289.6809734513274,-28.84188790560472,292.11885521885523,-28.30252525252525
cabbagetrey,RF,294.5,28.5,295.0,27.0,302.0,25.0,304.5,25.5
cabreraoswaldo,1B,108.0,27.0,111.71960784313724,28.4078431372549,119.0,36.0,121.0,37.0
cabreraoswaldo,2B,153.5,6.5,153.72596153846155,3.121794871794872,148.0,19.0,148.0,20.5
cabreraoswaldo,3B,121.5,-35.5,121.58928571428572,-37.36607142857143,117.0,-26.5,129.0,-21.5
cabreraoswaldo,LF,300.0,-26.0,302.5125,-26.669444444444444,290.0,-28.0,292.0,-27.0
cabreraoswaldo,RF,288.5,27.0,292.3405172413793,27.46120689655172,297.0,26.0,296.0,26.0
cabreraoswaldo,SS,148.0,-18.0,147.2686274509804,-20.26078431372549,153.0,-6.0,154.0,-3.0
calhounkole,1B,111.0,32.0,111.71960784313724,28.4078431372549,119.0,39.0,119.0,39.0
calhounkole,RF,297.0,27.0,292.3405172413793,27.46120689655172,299.9954545454545,25.76666666666667,301.07402707275804,26.316412859560067
calhounwillie,1B,106.0,33.0,105.0,33.0,122.48407643312102,37.705414012738856,124.10011574074076,38.27430555555556
calhounwillie,LF,294.0,-26.0,302.5125,-26.669444444444444,287.0,-28.0,288.0,-29.0
calhounwillie,RF,288.0,27.0,292.3405172413793,27.46120689655172,296.0,27.0,295.0,26.0
callalex,CF,327.0,-0.5,323.3076923076923,0.5865384615384616,325.5,-1.0,332.0,0.0
callalex,LF,308.0,-26.0,302.5125,-26.669444444444444,298.0,-28.0,299.0,-27.0
callalex,RF,295.5,27.0,292.3405172413793,27.46120689655172,301.0,26.0,300.0,25.0
camargojohan,3B,121.0,-35.0,121.58928571428572,-37.36607142857143,115.78947368421052,-26.9859649122807,131.24347389558233,-22.40863453815261
camargojohan,SS,147.0,-16.0,147.2686274509804,-20.26078431372549,150.0,-8.0,152.0,-4.0
camerondaz,CF,315.0,1.0,310.0,1.0,317.0,-1.0,316.0,-1.0
camerondaz,LF,298.0,-27.0,295.0,-28.0,292.0,-29.0,294.0,-29.0
camerondaz,RF,292.0,27.0,292.3405172413793,27.46120689655172,293.0,27.0,292.0,28.0
caminerojunior,3B,119.5,-37.5,121.0,-39.0,114.5,-29.0,126.5,-23.5
caminerojunior,SS,147.0,-19.0,147.2686274509804,-20.26078431372549,152.54887218045113,-6.215538847117794,153.35215053763443,-3.888440860215054
camperogustavo,RF,291.0,28.0,295.0,27.0,310.0,26.0,307.0,26.0
canarioalexander,CF,328.0,2.0,323.3076923076923,0.5865384615384616,321.196875,-2.0776041666666667,323.5921052631579,-1.361842105263158
canarioalexander,LF,304.0,-26.0,302.5125,-26.669444444444444,287.0,-29.0,300.0,-28.0
canarioalexander,RF,287.0,28.0,292.3405172413793,27.46120689655172,303.0,25.5,304.0,27.0
candelariojeimer,1B,111.5,28.0,110.0,27.0,123.5,37.0,128.0,37.0
candelariojeimer,3B,121.33333333333331,-36.333333333333336,125.0,-37.0,117.66666666666669,-26.666666666666668,126.66666666666669,-23.0
canhamark,1B,112.75,31.25,114.0,30.0,121.25,38.75,123.75,39.75
canhamark,LF,304.0,-26.33333333333333,302.5125,-26.669444444444444,295.0,-29.33333333333333,295.0,-28.666666666666668
canhamark,RF,292.25,28.25,297.0,26.0,301.75,25.25,304.0,26.0
canzonedominic,LF,302.0,-25.5,303.5,-25.5,291.0,-29.0,291.0,-28.5
canzonedominic,RF,290.3333333333333,27.33333333333333,290.0,28.0,298.0,24.5,298.0,26.33333333333333
capelconner,LF,303.0,-26.0,302.5125,-26.669444444444444,288.0,-29.0,292.0,-28.0
capelconner,RF,287.0,29.0,292.3405172413793,27.46120689655172,297.0,25.0,296.0,26.0
capravinny,2B,153.0,6.0,153.72596153846155,3.121794871794872,149.0,17.0,149.0,17.0
capravinny,3B,119.0,-36.0,121.58928571428572,-37.36607142857143,125.0,-26.0,131.24347389558233,-22.40863453815261
caratinivictor,1B,105.0,28.5,104.0,27.0,118.0,37.0,123.0,39.0
carlsondylan,CF,315.0,3.0,311.0,3.0,315.5,-3.0,318.0,-2.5
carlsondylan,LF,303.6666666666667,-25.0,309.0,-26.0,288.0,-28.0,294.0,-28.0
carlsondylan,RF,290.3333333333333,27.33333333333333,292.5,26.5,299.0,25.0,300.3333333333333,26.33333333333333
carpenterkerry,LF,306.0,-26.5,302.5125,-26.669444444444444,283.0,-31.0,288.0,-28.5
carpenterkerry,RF,286.0,27.0,290.0,25.5,304.0,23.0,303.5,24.5
carpentermatt,1B,111.5,30.5,111.71960784313724,28.4078431372549,122.0,41.0,124.0,41.0
carrollcorbin,CF,318.5,2.0,319.5,1.0,318.5,-1.0,320.5,-0.5
carrollcorbin,LF,297.0,-26.0,298.0,-27.0,290.0,-27.0,294.0,-27.0
carrollcorbin,RF,291.5,27.0,291.0,26.5,296.0,26.5,296.5,27.0
carterevan,CF,323.0,0.0,323.3076923076923,0.5865384615384616,321.196875,-2.0776041666666667,323.5921052631579,-1.361842105263158
carterevan,LF,301.0,-28.0,300.0,-29.5,295.5,-28.0,298.5,-27.0
carterevan,RF,295.0,28.0,292.3405172413793,27.46120689655172,299.9954545454545,25.76666666666667,301.07402707275804,26.316412859560067
casastriston,1B,113.5,29.5,113.0,27.0,122.0,36.0,123.0,36.0
castellanosnick,RF,290.5,28.5,294.5,28.5,302.0,25.5,304.5,25.5
castillodiegoa,3B,117.0,-37.0,121.58928571428572,-37.36607142857143,114.0,-27.0,131.24347389558233,-22.40863453815261
castroharold,2B,151.0,9.0,152.0,5.0,147.0,19.0,145.0,22.0
castroharold,3B,119.0,-36.0,121.58928571428572,-37.36607142857143,115.78947368421052,-26.9859649122807,131.24347389558233,-22.40863453815261
castroharold,CF,319.0,2.0,323.3076923076923,0.5865384615384616,314.0,-3.0,319.0,-3.0
castroharold,LF,308.0,-26.0,302.5125,-26.669444444444444,296.0,-31.0,292.11885521885523,-28.30252525252525
castroharold,RF,297.0,28.0,292.3405172413793,27.46120689655172,299.0,26.0,303.0,27.0
castroharold,SS,148.0,-16.0,147.2686274509804,-20.26078431372549,152.0,-7.0,153.35215053763443,-3.888440860215054
castrorodolfo,2B,154.0,7.5,153.72596153846155,3.121794871794872,150.0,18.5,150.0,18.0
castrorodolfo,3B,123.0,-36.0,123.0,-35.0,120.5,-26.5,133.0,-23.0
castrorodolfo,SS,151.0,-16.0,147.2686274509804,-20.26078431372549,154.0,-5.0,155.0,-4.0
castrowilli,2B,153.0,6.5,153.72596153846155,3.121794871794872,147.0,22.0,147.0,22.5
castrowilli,3B,121.5,-36.5,121.5,-37.5,121.5,-28.0,130.0,-25.5
castrowilli,CF,326.5,1.0,327.0,0.5,323.5,-1.5,326.0,-1.0
castrowilli,LF,302.0,-27.0,303.5,-26.5,290.0,-28.0,291.5,-28.0
castrowilli,RF,287.0,31.0,292.3405172413793,27.46120689655172,299.9954545454545,25.76666666666667,301.07402707275804,26.316412859560067
castrowilli,SS,148.0,-20.0,146.0,-21.0,153.0,-6.0,153.0,-4.0
